,accuracies,losses
8799,0.9002,0.425046
8800,0.900249,0.300926
8801,0.900323,0.292671
8802,0.900347,0.284205
8803,0.900396,0.328041
8804,0.900469,0.362831
8805,0.900493,0.369782
8806,0.90059,0.291241
8807,0.900662,0.33185
8808,0.900758,0.231183
8809,0.900805,0.299783
8810,0.900803,0.391998
8811,0.900898,0.291969
8812,0.900799,0.454912
8813,0.900676,0.490822
8814,0.90053,0.504326
8815,0.900409,0.491104
8816,0.900432,0.286743
8817,0.900431,0.407369
8818,0.900501,0.298794
8819,0.900524,0.353606
8820,0.900523,0.37225
8821,0.90045,0.486737
8822,0.900355,0.462444
8823,0.900236,0.548707
8824,0.900165,0.505825
8825,0.900141,0.423901
8826,0.900141,0.291498
8827,0.900187,0.385893
8828,0.900186,0.41168
8829,0.900047,0.453963
8830,0.900023,0.40805
8831,0.900093,0.300665
8832,0.900139,0.341582
8833,0.90023,0.188166
8834,0.900299,0.204412
8835,0.900344,0.299787
8836,0.900412,0.294325
8837,0.900434,0.29765
8838,0.900364,0.421696
8839,0.900386,0.396923
8840,0.900454,0.275364
8841,0.900385,0.451752
8842,0.900384,0.40846
8843,0.900248,0.483965
8844,0.90027,0.421948
8845,0.900381,0.224444
8846,0.900515,0.218535
8847,0.900558,0.29318
8848,0.90049,0.49811
8849,0.9004,0.376894
8850,0.900288,0.543697
8851,0.900221,0.402176
8852,0.900221,0.313687
8853,0.900374,0.21305
8854,0.900242,0.514043
8855,0.900197,0.403546
8856,0.900131,0.404892
8857,0.900196,0.30045
8858,0.900087,0.511945
8859,0.900043,0.426825
8860,0.899957,0.472516
8861,0.899957,0.398587
8862,0.89987,0.577811
8863,0.899785,0.445753
8864,0.899785,0.409248
8865,0.89985,0.228351
8866,0.899893,0.288192
8867,0.899936,0.285805
8868,0.899979,0.283414
8869,0.9,0.291838
8870,0.899958,0.31298
8871,0.9,0.283328
8872,0.899873,0.468717
8873,0.899873,0.392952
8874,0.899832,0.368732
8875,0.899874,0.309258
8876,0.899853,0.467112
8877,0.899791,0.397861
8878,0.899854,0.223362
8879,0.899792,0.520874
8880,0.899854,0.249656
8881,0.899958,0.190295
8882,0.900062,0.220145
8883,0.900021,0.548082
8884,0.900144,0.159287
8885,0.900144,0.326268
8886,0.900185,0.286148
8887,0.900266,0.215044
8888,0.900225,0.279238
8889,0.900061,0.534196
8890,0.899857,0.650319
8891,0.899878,0.348757
8892,0.899858,0.372342
8893,0.899919,0.2103
8894,0.899838,0.476819
8895,0.899637,0.726694
8896,0.899557,0.476364
8897,0.899699,0.259984
8898,0.899619,0.546989
8899,0.89968,0.407758
8900,0.899681,0.38612
8901,0.899701,0.277612
8902,0.899662,0.491442
8903,0.899484,0.576222
8904,0.899446,0.541532
8905,0.899506,0.448147
8906,0.899507,0.396977
8907,0.899468,0.376329
8908,0.899489,0.278061
8909,0.899588,0.194675
8910,0.899648,0.233536
8911,0.899609,0.370857
8912,0.899532,0.403547
8913,0.899514,0.341074
8914,0.899592,0.231193
8915,0.899651,0.267189
8916,0.899729,0.278378
8917,0.899788,0.365243
8918,0.899884,0.234094
8919,0.899865,0.453089
8920,0.899789,0.442851
8921,0.899617,0.574226
8922,0.89956,0.435417
8923,0.899599,0.424861
8924,0.899695,0.206257
8925,0.899791,0.201624
8926,0.899829,0.391695
8927,0.899773,0.448597
8928,0.89966,0.530422
8929,0.899528,0.642116
8930,0.899492,0.349898
8931,0.899511,0.371217
8932,0.899568,0.290579
8933,0.899663,0.218172
8934,0.899776,0.232488
8935,0.899701,0.485747
8936,0.899683,0.328864
8937,0.89974,0.274483
8938,0.89974,0.357011
8939,0.89963,0.485998
8940,0.899575,0.436764
8941,0.899594,0.343066
8942,0.89965,0.272124
8943,0.899688,0.305262
8944,0.899725,0.261626
8945,0.899634,0.432915
8946,0.899707,0.234046
8947,0.899799,0.227161
8948,0.899727,0.409174
8949,0.899618,0.598906
8950,0.899619,0.308937
8951,0.899638,0.32437
8952,0.899729,0.218694
8953,0.899747,0.345017
8954,0.89982,0.292989
8955,0.899856,0.304452
8956,0.899892,0.286908
8957,0.89991,0.39355
8958,0.9,0.287913
8959,0.900089,0.182934
8960,0.900143,0.273591
8961,0.900231,0.217625
8962,0.900213,0.396219
8963,0.90023,0.325423
8964,0.900195,0.481878
8965,0.900247,0.210061
8966,0.900176,0.404279
8967,0.900247,0.188062
8968,0.900264,0.308971
8969,0.900333,0.307352
8970,0.900385,0.357125
8971,0.90049,0.189168
8972,0.900419,0.321721
8973,0.900418,0.337355
8974,0.900452,0.272485
8975,0.900451,0.335984
8976,0.900485,0.419313
8977,0.900467,0.451632
8978,0.900518,0.238808
8979,0.900569,0.248264
8980,0.900602,0.28127
8981,0.900687,0.211966
8982,0.900806,0.141481
8983,0.900873,0.20017
8984,0.900889,0.290382
8985,0.900956,0.243029
8986,0.901039,0.230629
8987,0.901071,0.225258
8988,0.901138,0.248306
8989,0.901305,0.0762788
8990,0.901455,0.115238
8991,0.901588,0.136701
8992,0.901686,0.230033
8993,0.901633,0.425275
8994,0.901613,0.31284
8995,0.901728,0.125972
8996,0.901826,0.203997
8997,0.901756,0.673153
8998,0.90192,0.0641402
8999,0.90195,0.376352
9000,0.95,0.320954
9001,0.91,0.398682
9002,0.9,0.427072
9003,0.915,0.191653
9004,0.91,0.313027
9005,0.903333,0.393833
9006,0.895714,0.493019
9007,0.89625,0.282392
9008,0.892222,0.512885
9009,0.895,0.389611
9010,0.891818,0.560608
9011,0.89,0.415286
9012,0.891538,0.415756
9013,0.887143,0.483499
9014,0.890667,0.247384
9015,0.89,0.402801
9016,0.892353,0.299035
9017,0.896667,0.221138
9018,0.897895,0.257745
9019,0.9,0.220179
9020,0.899048,0.417945
9021,0.901364,0.208592
9022,0.902609,0.252853
9023,0.902917,0.246957
9024,0.904,0.333353
9025,0.906538,0.185319
9026,0.906667,0.349529
9027,0.907143,0.340745
9028,0.906897,0.287895
9029,0.906333,0.323535
9030,0.905161,0.440547
9031,0.906875,0.246294
9032,0.906061,0.360198
9033,0.907059,0.309249
9034,0.908,0.227819
9035,0.907778,0.352388
9036,0.907297,0.369788
9037,0.907632,0.408997
9038,0.908462,0.241559
9039,0.90975,0.212141
9040,0.909756,0.348281
9041,0.909048,0.435125
9042,0.90907,0.290154
9043,0.909545,0.291594
9044,0.909778,0.246709
9045,0.911087,0.223779
9046,0.910426,0.368966
9047,0.910625,0.30557
9048,0.909796,0.306436
9049,0.9104,0.348262
9050,0.91098,0.325417
9051,0.909615,0.587569
9052,0.910377,0.237004
9053,0.90963,0.396955
9054,0.910182,0.203945
9055,0.91,0.316031
9056,0.91,0.343989
9057,0.909655,0.330622
9058,0.909492,0.385724
9059,0.909833,0.274104
9060,0.910656,0.222674
9061,0.910968,0.284308
9062,0.911429,0.271632
9063,0.911875,0.238911
9064,0.911538,0.384606
9065,0.912121,0.177081
9066,0.912388,0.277089
9067,0.912647,0.261898
9068,0.912319,0.441967
9069,0.911714,0.424073
9070,0.91169,0.393688
9071,0.911528,0.36471
9072,0.910548,0.504125
9073,0.910135,0.412929
9074,0.910667,0.273961
9075,0.910526,0.330151
9076,0.910519,0.361941
9077,0.910385,0.337097
9078,0.910127,0.444626
9079,0.90975,0.381855
9080,0.909753,0.248959
9081,0.909268,0.400743
9082,0.908675,0.55817
9083,0.909286,0.255271
9084,0.908824,0.513857
9085,0.90907,0.25698
9086,0.908391,0.509659
9087,0.907614,0.711744
9088,0.906742,0.576111
9089,0.906444,0.36135
9090,0.906923,0.242633
9091,0.906956,0.328853
9092,0.906667,0.429009
9093,0.906277,0.363263
9094,0.906105,0.43022
9095,0.906146,0.317694
9096,0.906186,0.289936
9097,0.906224,0.347782
9098,0.906566,0.243492
9099,0.9069,0.237046
9100,0.906832,0.333531
9101,0.907059,0.274854
9102,0.906116,0.440229
9103,0.906731,0.196792
9104,0.907143,0.208013
9105,0.907547,0.187598
9106,0.907944,0.212523
9107,0.90787,0.438805
9108,0.908165,0.27022
9109,0.908455,0.289986
9110,0.908919,0.237804
9111,0.909286,0.254213
9112,0.909115,0.39968
9113,0.909386,0.242401
9114,0.909478,0.256991
9115,0.908966,0.546768
9116,0.908547,0.458005
9117,0.907712,0.64115
9118,0.907647,0.323425
9119,0.907833,0.26652
9120,0.907686,0.316837
9121,0.907623,0.424314
9122,0.907724,0.331327
9123,0.907258,0.416759
9124,0.90688,0.373715
9125,0.906825,0.509564
9126,0.90622,0.61885
9127,0.906094,0.3333
9128,0.906279,0.253103
9129,0.906,0.478274
9130,0.905115,0.678594
9131,0.904697,0.468695
9132,0.905113,0.263677
9133,0.905075,0.333912
9134,0.905333,0.251172
9135,0.905515,0.249606
9136,0.905474,0.426454
9137,0.90529,0.404829
9138,0.905396,0.360144
9139,0.904714,0.53899
9140,0.904752,0.38767
9141,0.904437,0.472341
9142,0.904126,0.422457
9143,0.903681,0.609578
9144,0.903931,0.280067
9145,0.903767,0.484386
9146,0.903333,0.54131
9147,0.902365,0.715474
9148,0.902081,0.427782
9149,0.902267,0.265907
9150,0.902649,0.233628
9151,0.902566,0.475265
9152,0.90268,0.332432
9153,0.902727,0.290985
9154,0.902968,0.302917
9155,0.902949,0.322346
9156,0.903376,0.237341
9157,0.902785,0.502092
9158,0.902453,0.463721
9159,0.902438,0.433071
9160,0.902174,0.421273
9161,0.902346,0.307191
9162,0.90227,0.319584
9163,0.9025,0.261047
9164,0.902727,0.310918
9165,0.902771,0.358077
9166,0.902635,0.419301
9167,0.9025,0.382417
9168,0.902426,0.330165
9169,0.902353,0.406211
9170,0.902222,0.413598
9171,0.902093,0.368572
9172,0.90185,0.438345
9173,0.902299,0.18696
9174,0.902,0.416006
9175,0.901761,0.55415
9176,0.901695,0.401206
9177,0.901517,0.412176
9178,0.901285,0.426905
9179,0.9015,0.263238
9180,0.901713,0.294075
9181,0.901978,0.215266
9182,0.902076,0.279299
9183,0.902391,0.254472
9184,0.902324,0.41135
9185,0.902581,0.361119
9186,0.902781,0.262392
9187,0.902979,0.290887
9188,0.903122,0.290821
9189,0.903263,0.252832
9190,0.903403,0.333378
9191,0.903281,0.314286
9192,0.903368,0.37589
9193,0.903351,0.308535
9194,0.903385,0.271556
9195,0.903112,0.450635
9196,0.903401,0.19277
9197,0.903737,0.183227
9198,0.903769,0.39968
9199,0.9037,0.338194
9200,0.903532,0.429489
9201,0.903614,0.403884
9202,0.903695,0.3294
9203,0.903922,0.275521
9204,0.904049,0.189534
9205,0.903981,0.3714
9206,0.904058,0.353667
9207,0.903846,0.495361
9208,0.903636,0.450363
9209,0.903429,0.637747
9210,0.903507,0.383017
9211,0.903585,0.341194
9212,0.903897,0.179281
9213,0.903879,0.366016
9214,0.904186,0.227799
9215,0.904213,0.370271
9216,0.904286,0.328136
9217,0.904495,0.229365
9218,0.904658,0.189389
9219,0.904682,0.323336
9220,0.904932,0.21856
9221,0.904685,0.444081
9222,0.904529,0.467161
9223,0.904777,0.18929
9224,0.904622,0.415582
9225,0.904115,0.700949
9226,0.904097,0.388749
9227,0.903947,0.328218
9228,0.903974,0.258617
9229,0.904174,0.184545
9230,0.904113,0.381552
9231,0.904138,0.353657
9232,0.904249,0.245622
9233,0.904359,0.31265
9234,0.904255,0.325976
9235,0.90428,0.280279
9236,0.904346,0.358716
9237,0.90437,0.396394
9238,0.904268,0.411051
9239,0.904292,0.392304
9240,0.904274,0.316384
9241,0.904298,0.280648
9242,0.903992,0.468295
9243,0.904098,0.267949
9244,0.903959,0.369945
9245,0.903862,0.385315
9246,0.903725,0.408334
9247,0.903508,0.559686
9248,0.903695,0.293475
9249,0.90352,0.43801
9250,0.903546,0.279007
9251,0.903532,0.298224
9252,0.903518,0.320986
9253,0.903386,0.361767
9254,0.903529,0.226438
9255,0.903633,0.294927
9256,0.903696,0.276241
9257,0.90376,0.269383
9258,0.903707,0.364147
9259,0.903654,0.312158
9260,0.903831,0.247982
9261,0.903931,0.229567
9262,0.904106,0.2814
9263,0.904167,0.508043
9264,0.904075,0.396881
9265,0.903985,0.403279
9266,0.90397,0.511968
9267,0.903657,0.543489
9268,0.903643,0.445408
9269,0.903852,0.239124
9270,0.903948,0.235129
9271,0.903713,0.518986
9272,0.90359,0.371036
9273,0.90354,0.29782
9274,0.903455,0.382043
9275,0.903551,0.323119
9276,0.903574,0.357039
9277,0.903525,0.398969
9278,0.903548,0.327187
9279,0.903571,0.2611
9280,0.903701,0.180347
9281,0.903652,0.360629
9282,0.903675,0.273335
9283,0.903662,0.474858
9284,0.903789,0.274796
9285,0.903916,0.323032
9286,0.903693,0.599955
9287,0.903715,0.345519
9288,0.903841,0.196534
9289,0.903862,0.285217
9290,0.903883,0.341028
9291,0.903767,0.482139
9292,0.903686,0.378489
9293,0.903571,0.410427
9294,0.903627,0.289473
9295,0.903513,0.36366
9296,0.903603,0.30192
9297,0.903557,0.455518
9298,0.903311,0.531824
9299,0.9032,0.534348
9300,0.903023,0.36601
9301,0.902848,0.546758
9302,0.902904,0.32177
9303,0.902928,0.279081
9304,0.902787,0.362661
9305,0.902778,0.362352
9306,0.902704,0.540929
9307,0.902792,0.365141
9308,0.902654,0.499633
9309,0.902645,0.352481
9310,0.902637,0.367105
9311,0.902532,0.559203
9312,0.902396,0.438097
9313,0.902197,0.630507
9314,0.902127,0.439881
9315,0.902184,0.30954
9316,0.901893,0.507692
9317,0.901667,0.577904
9318,0.901536,0.359729
9319,0.901469,0.360827
9320,0.901371,0.365739
9321,0.901304,0.455626
9322,0.901115,0.471889
9323,0.900864,0.520657
9324,0.900677,0.510424
9325,0.900613,0.358212
9326,0.900673,0.329331
9327,0.900701,0.443675
9328,0.900821,0.310499
9329,0.900849,0.286629
9330,0.900846,0.354632
9331,0.900934,0.274383
9332,0.900961,0.354104
9333,0.900778,0.462344
9334,0.900746,0.380975
9335,0.900714,0.366474
9336,0.900861,0.209303
9337,0.900947,0.312938
9338,0.901091,0.159831
9339,0.901294,0.173491
9340,0.901408,0.335646
9341,0.90152,0.231654
9342,0.901633,0.200378
9343,0.901715,0.274024
9344,0.90171,0.434648
9345,0.901532,0.454121
9346,0.901499,0.40832
9347,0.901466,0.384507
9348,0.901347,0.502626
9349,0.901314,0.343731
9350,0.901425,0.248905
9351,0.901477,0.306798
9352,0.901501,0.340353
9353,0.901554,0.298619
9354,0.90138,0.398831
9355,0.901545,0.241118
9356,0.901401,0.425798
9357,0.901592,0.238319
9358,0.901671,0.259292
9359,0.901611,0.362687
9360,0.901524,0.452833
9361,0.901519,0.313951
9362,0.901598,0.231708
9363,0.901621,0.276372
9364,0.901589,0.499208
9365,0.901694,0.269521
9366,0.90188,0.167764
9367,0.901902,0.348396
9368,0.901897,0.371538
9369,0.901973,0.237804
9370,0.90186,0.419554
9371,0.901774,0.386518
9372,0.901689,0.435851
9373,0.901524,0.634575
9374,0.901307,0.712531
9375,0.901064,0.473313
9376,0.901061,0.299657
9377,0.901111,0.349119
9378,0.901187,0.352259
9379,0.901184,0.405669
9380,0.901207,0.351925
9381,0.901309,0.218203
9382,0.901332,0.357437
9383,0.901198,0.405516
9384,0.901273,0.228225
9385,0.901114,0.567457
9386,0.900982,0.445117
9387,0.901057,0.29784
9388,0.901234,0.175155
9389,0.901385,0.228118
9390,0.90156,0.224396
9391,0.901505,0.303619
9392,0.901501,0.279973
9393,0.901345,0.601841
9394,0.901114,0.581718
9395,0.901187,0.286622
9396,0.901133,0.413529
9397,0.901181,0.378499
9398,0.901053,0.413732
9399,0.90095,0.419216
9400,0.900998,0.297705
9401,0.90107,0.288411
9402,0.901092,0.279773
9403,0.901139,0.325251
9404,0.90121,0.3578
9405,0.901232,0.364523
9406,0.901327,0.286828
9407,0.901397,0.328337
9408,0.901491,0.227363
9409,0.901537,0.298104
9410,0.901533,0.388178
9411,0.901626,0.287064
9412,0.901525,0.451674
9413,0.901401,0.48425
9414,0.901253,0.498681
9415,0.90113,0.486748
9416,0.901151,0.281528
9417,0.901148,0.400576
9418,0.901217,0.294619
9419,0.901238,0.349571
9420,0.901235,0.368846
9421,0.901161,0.482509
9422,0.901064,0.455741
9423,0.900943,0.54384
9424,0.900871,0.503566
9425,0.900845,0.423108
9426,0.900843,0.286903
9427,0.900888,0.38337
9428,0.900886,0.408502
9429,0.900744,0.448913
9430,0.900719,0.401113
9431,0.900787,0.298506
9432,0.900831,0.337929
9433,0.900922,0.185719
9434,0.900989,0.200922
9435,0.901032,0.296278
9436,0.901098,0.291193
9437,0.901119,0.293843
9438,0.901048,0.41779
9439,0.901068,0.393138
9440,0.901134,0.269186
9441,0.901063,0.444888
9442,0.901061,0.402467
9443,0.900923,0.479101
9444,0.900944,0.419471
9445,0.901054,0.221436
9446,0.901186,0.215045
9447,0.901228,0.28836
9448,0.901158,0.494871
9449,0.901067,0.37378
9450,0.900976,0.541496
9451,0.900907,0.398375
9452,0.900905,0.310203
9453,0.901057,0.208913
9454,0.900923,0.510349
9455,0.900877,0.400588
9456,0.90081,0.402089
9457,0.900873,0.296216
9458,0.900762,0.508322
9459,0.900717,0.423265
9460,0.900629,0.467892
9461,0.900628,0.394654
9462,0.90054,0.576858
9463,0.900453,0.441099
9464,0.900452,0.40657
9465,0.900558,0.22361
9466,0.9006,0.283875
9467,0.900662,0.283131
9468,0.900704,0.278742
9469,0.900745,0.287174
9470,0.900701,0.308419
9471,0.900742,0.278937
9472,0.900613,0.465535
9473,0.900612,0.387871
9474,0.900568,0.363995
9475,0.900609,0.305473
9476,0.900587,0.461444
9477,0.900523,0.394034
9478,0.900585,0.219746
9479,0.900521,0.518297
9480,0.900582,0.246186
9481,0.900685,0.18705
9482,0.900787,0.216837
9483,0.900744,0.545235
9484,0.900887,0.155559
9485,0.900885,0.322353
9486,0.900924,0.282986
9487,0.901025,0.211535
9488,0.900982,0.275867
9489,0.900816,0.530015
9490,0.900611,0.647217
9491,0.90065,0.342329
9492,0.900629,0.366825
9493,0.900708,0.206474
9494,0.900626,0.472441
9495,0.900423,0.721025
9496,0.900342,0.473143
9497,0.900482,0.255966
9498,0.900401,0.543155
9499,0.90046,0.401991
9500,0.900439,0.382878
9501,0.900458,0.274255
9502,0.900418,0.490123
9503,0.900258,0.571451
9504,0.900218,0.537439
9505,0.900296,0.444475
9506,0.900296,0.392257
9507,0.900256,0.371225
9508,0.900275,0.274451
9509,0.900392,0.191013
9510,0.90047,0.230261
9511,0.90043,0.366211
9512,0.900351,0.399435
9513,0.900331,0.336289
9514,0.900408,0.228172
9515,0.900485,0.264846
9516,0.900561,0.275376
9517,0.900618,0.363281
9518,0.900713,0.229273
9519,0.900692,0.450925
9520,0.900614,0.43739
9521,0.900441,0.568519
9522,0.900402,0.43109
9523,0.900439,0.423536
9524,0.900533,0.202469
9525,0.900627,0.199319
9526,0.900664,0.388506
9527,0.900606,0.44306
9528,0.900491,0.528062
9529,0.900358,0.641479
9530,0.90032,0.345881
9531,0.900338,0.36744
9532,0.900394,0.287394
9533,0.900487,0.213598
9534,0.900598,0.228035
9535,0.900522,0.481387
9536,0.900503,0.325998
9537,0.900558,0.271075
9538,0.900557,0.354165
9539,0.900463,0.48274
9540,0.900407,0.431985
9541,0.900424,0.339672
9542,0.900479,0.268135
9543,0.900515,0.302237
9544,0.90055,0.257887
9545,0.900476,0.431341
9546,0.900548,0.231134
9547,0.900639,0.223355
9548,0.900565,0.406792
9549,0.900455,0.592006
9550,0.900454,0.305941
9551,0.900471,0.322398
9552,0.900561,0.215426
9553,0.900578,0.342394
9554,0.900649,0.288618
9555,0.900701,0.301968
9556,0.900736,0.28252
9557,0.900753,0.391544
9558,0.900841,0.285054
9559,0.900929,0.180803
9560,0.90098,0.270527
9561,0.901085,0.213576
9562,0.901066,0.392852
9563,0.901082,0.32013
9564,0.901044,0.478989
9565,0.901095,0.206736
9566,0.901023,0.400657
9567,0.901092,0.184203
9568,0.901107,0.304942
9569,0.901175,0.304398
9570,0.901226,0.35297
9571,0.901329,0.184845
9572,0.901257,0.316489
9573,0.901254,0.332083
9574,0.901287,0.268011
9575,0.901285,0.331421
9576,0.901317,0.416857
9577,0.901315,0.448233
9578,0.901364,0.23444
9579,0.901414,0.244775
9580,0.901446,0.276965
9581,0.901512,0.209098
9582,0.90163,0.139659
9583,0.901712,0.196313
9584,0.901744,0.286327
9585,0.901809,0.238679
9586,0.901891,0.226927
9587,0.901939,0.221463
9588,0.902003,0.247775
9589,0.902169,0.0743459
9590,0.902318,0.112689
9591,0.902449,0.133885
9592,0.902546,0.227069
9593,0.902492,0.42227
9594,0.902471,0.312956
9595,0.902584,0.123452
9596,0.90268,0.200986
9597,0.902609,0.67405
9598,0.902771,0.0625404
9599,0.902817,0.372088
9600,0.95,0.316347
9601,0.91,0.393243
9602,0.896667,0.425027
9603,0.9125,0.188685
9604,0.908,0.308693
9605,0.901667,0.388667
9606,0.894286,0.48814
9607,0.895,0.279533
9608,0.891111,0.509098
9609,0.894,0.384911
9610,0.890909,0.556897
9611,0.889167,0.411371
9612,0.890769,0.414409
9613,0.886429,0.482878
9614,0.89,0.242547
9615,0.889375,0.399261
9616,0.891765,0.294451
9617,0.896111,0.218093
9618,0.897368,0.254081
9619,0.8995,0.215652
9620,0.898571,0.414816
9621,0.900909,0.206633
9622,0.902174,0.248859
9623,0.9025,0.241915
9624,0.9036,0.328252
9625,0.906154,0.181401
9626,0.907037,0.346807
9627,0.9075,0.336133
9628,0.907241,0.285522
9629,0.906667,0.319018
9630,0.905484,0.436418
9631,0.907188,0.241734
9632,0.906364,0.357372
9633,0.907353,0.304794
9634,0.908,0.222825
9635,0.907778,0.347607
9636,0.907297,0.368028
9637,0.907632,0.406448
9638,0.908462,0.237051
9639,0.90975,0.207347
9640,0.909756,0.345366
9641,0.909048,0.43293
9642,0.909302,0.286831
9643,0.909773,0.287947
9644,0.91,0.242616
9645,0.911304,0.221521
9646,0.910638,0.36513
9647,0.910833,0.300918
9648,0.91,0.302494
9649,0.9106,0.344769
9650,0.911176,0.321898
9651,0.909808,0.584394
9652,0.910566,0.234029
9653,0.909815,0.392776
9654,0.910364,0.200102
9655,0.910179,0.312069
9656,0.910175,0.340361
9657,0.909828,0.326605
9658,0.909661,0.38289
9659,0.91,0.271002
9660,0.91082,0.219182
9661,0.911129,0.280369
9662,0.911587,0.267831
9663,0.912031,0.235264
9664,0.911692,0.381418
9665,0.912273,0.173975
9666,0.912537,0.273439
9667,0.912794,0.258402
9668,0.912464,0.439328
9669,0.911857,0.420239
9670,0.911831,0.391547
9671,0.911667,0.360845
9672,0.910685,0.497434
9673,0.91027,0.40776
9674,0.9108,0.26867
9675,0.910658,0.326647
9676,0.910649,0.357103
9677,0.910513,0.331906
9678,0.910253,0.442681
9679,0.909875,0.376034
9680,0.909877,0.246029
9681,0.909512,0.39565
9682,0.908916,0.553691
9683,0.909524,0.250946
9684,0.909059,0.511121
9685,0.909302,0.254064
9686,0.908621,0.505535
9687,0.907841,0.709645
9688,0.906854,0.5717
9689,0.906556,0.35758
9690,0.907033,0.239673
9691,0.907065,0.326753
9692,0.906774,0.424686
9693,0.906383,0.359857
9694,0.906211,0.428913
9695,0.90625,0.314514
9696,0.906289,0.285896
9697,0.906327,0.34331
9698,0.906667,0.239525
9699,0.907,0.233888
9700,0.906931,0.330163
9701,0.907157,0.271474
9702,0.906214,0.437195
9703,0.906827,0.194841
9704,0.907238,0.203983
9705,0.907642,0.183601
9706,0.908037,0.208577
9707,0.907963,0.435484
9708,0.908257,0.267388
9709,0.908545,0.286682
9710,0.909009,0.234612
9711,0.909375,0.249441
9712,0.909204,0.395078
9713,0.909474,0.23885
9714,0.909565,0.254496
9715,0.909052,0.542449
9716,0.908632,0.454066
9717,0.907797,0.638499
9718,0.907731,0.319318
9719,0.907917,0.262705
9720,0.907769,0.31405
9721,0.907705,0.42266
9722,0.907805,0.327436
9723,0.9075,0.413086
9724,0.90704,0.36925
9725,0.906984,0.506679
9726,0.906378,0.617
9727,0.90625,0.329289
9728,0.906434,0.249179
9729,0.906231,0.474278
9730,0.905344,0.675179
9731,0.904924,0.464033
9732,0.905338,0.259179
9733,0.905299,0.328874
9734,0.905556,0.248902
9735,0.905735,0.247681
9736,0.905693,0.420955
9737,0.905507,0.400021
9738,0.905612,0.356043
9739,0.904929,0.534447
9740,0.905035,0.384752
9741,0.904718,0.468709
9742,0.904406,0.416924
9743,0.903958,0.606553
9744,0.904138,0.276276
9745,0.903973,0.479159
9746,0.903537,0.535053
9747,0.902635,0.713792
9748,0.902349,0.424391
9749,0.902533,0.262038
9750,0.902914,0.231095
9751,0.902829,0.47223
9752,0.902941,0.329011
9753,0.902987,0.287197
9754,0.903226,0.299543
9755,0.903205,0.317886
9756,0.903631,0.23382
9757,0.903165,0.495539
9758,0.90283,0.456561
9759,0.902812,0.430467
9760,0.902547,0.416532
9761,0.902716,0.302522
9762,0.902699,0.314578
9763,0.902927,0.257834
9764,0.903152,0.308548
9765,0.903133,0.355992
9766,0.902994,0.416468
9767,0.902857,0.377225
9768,0.90284,0.324259
9769,0.902765,0.399067
9770,0.902632,0.408793
9771,0.9025,0.36517
9772,0.902254,0.433962
9773,0.902701,0.182307
9774,0.9024,0.412853
9775,0.902159,0.548308
9776,0.90209,0.394574
9777,0.90191,0.405899
9778,0.901676,0.422789
9779,0.901889,0.260606
9780,0.902099,0.289827
9781,0.902363,0.212776
9782,0.902459,0.274975
9783,0.902772,0.250307
9784,0.902703,0.407922
9785,0.902957,0.360215
9786,0.903155,0.257749
9787,0.903351,0.288786
9788,0.903492,0.2883
9789,0.903632,0.248606
9790,0.90377,0.327774
9791,0.903646,0.308827
9792,0.903731,0.37143
9793,0.903711,0.30274
9794,0.903744,0.268472
9795,0.903469,0.447534
9796,0.903756,0.189131
9797,0.904091,0.181405
9798,0.904121,0.396561
9799,0.90405,0.33278
9800,0.903881,0.423443
9801,0.90396,0.400215
9802,0.904039,0.324094
9803,0.904265,0.271933
9804,0.90439,0.186831
9805,0.90432,0.367551
9806,0.904396,0.352169
9807,0.904231,0.493491
9808,0.904019,0.447706
9809,0.90381,0.637964
9810,0.903886,0.381597
9811,0.903962,0.339261
9812,0.904272,0.176445
9813,0.904252,0.361924
9814,0.904558,0.223127
9815,0.904583,0.366715
9816,0.904654,0.325805
9817,0.904862,0.22627
9818,0.905069,0.186673
9819,0.905091,0.321604
9820,0.905339,0.213522
9821,0.90509,0.437028
9822,0.904933,0.46532
9823,0.905179,0.184714
9824,0.905022,0.410735
9825,0.904513,0.696422
9826,0.904493,0.384302
9827,0.904342,0.324049
9828,0.90441,0.254791
9829,0.904609,0.180848
9830,0.904589,0.379777
9831,0.904612,0.350367
9832,0.904721,0.241103
9833,0.904829,0.308857
9834,0.904723,0.322856
9835,0.904746,0.276854
9836,0.90481,0.354035
9837,0.904832,0.392265
9838,0.90477,0.406729
9839,0.904792,0.389952
9840,0.904813,0.313731
9841,0.904835,0.277246
9842,0.904527,0.463196
9843,0.904631,0.263578
9844,0.90449,0.36587
9845,0.90439,0.382302
9846,0.904251,0.404693
9847,0.904073,0.556198
9848,0.904257,0.29014
9849,0.90408,0.433042
9850,0.904143,0.274314
9851,0.904127,0.294362
9852,0.904111,0.317054
9853,0.904016,0.359522
9854,0.904157,0.222548
9855,0.904258,0.29264
9856,0.904319,0.273288
9857,0.90438,0.265759
9858,0.904324,0.360343
9859,0.904269,0.30786
9860,0.904444,0.245087
9861,0.904542,0.226283
9862,0.904715,0.277133
9863,0.904773,0.505549
9864,0.904679,0.391674
9865,0.904586,0.399873
9866,0.904569,0.508518
9867,0.904254,0.542171
9868,0.904275,0.442736
9869,0.904481,0.234769
9870,0.904613,0.231502
9871,0.904412,0.517969
9872,0.904286,0.36932
9873,0.904234,0.293238
9874,0.904145,0.377525
9875,0.904239,0.320726
9876,0.90426,0.353392
